# t /s, C /M, C /M, C /M,Cb/M,,1/c _ a,1/c_b,1/c_C,,,
18.6,0.0185,0.0128,0.0112,2.1,,54.05405405,78.125,89.28571429,,,
18.675,0.0182,0.0129,0.0109,2.1,,54.94505495,77.51937984,91.74311927,,,
18.75,0.0184,0.0127,0.011,2.1,,54.34782609,78.74015748,90.90909091,,,
18.825,0.0181,0.0126,0.0107,2.1,,55.24861878,79.36507937,93.45794393,,,
18.9,0.0183,0.0127,0.011,2.1,,54.64480874,78.74015748,90.90909091,,,
18.975,0.0181,0.0125,0.0108,2.1,,55.24861878,80,92.59259259,,,
19.05,0.0184,0.0129,0.0108,2.1,,54.34782609,77.51937984,92.59259259,,,
19.125,0.0178,0.0125,0.011,2.1,,56.17977528,80,90.90909091,,,
19.2,0.0179,0.0129,0.0105,2.1,,55.86592179,77.51937984,95.23809524,,,
19.275,0.0182,0.0127,0.0105,2.1,,54.94505495,78.74015748,95.23809524,,,
19.35,0.0183,0.0126,0.0108,2.1,,54.64480874,79.36507937,92.59259259,,,
19.425,0.0179,0.0122,0.0107,2.1,,55.86592179,81.96721311,93.45794393,,,
19.5,0.0179,0.0125,0.0107,2.1,,55.86592179,80,93.45794393,,,
19.575,0.0176,0.0127,0.0107,2.1,,56.81818182,78.74015748,93.45794393,,,
19.65,0.0182,0.0127,0.0109,2.1,,54.94505495,78.74015748,91.74311927,,,
19.725,0.0177,0.0126,0.0109,2.1,,56.49717514,79.36507937,91.74311927,,,
19.8,0.0179,0.0126,0.0106,2.1,,55.86592179,79.36507937,94.33962264,,,
19.875,0.018,0.0125,0.0108,2.1,,55.55555556,80,92.59259259,,,
19.95,0.0174,0.0123,0.0108,2.1,,57.47126437,81.30081301,92.59259259,,,
20.025,0.0181,0.0121,0.0107,2.1,,55.24861878,82.6446281,93.45794393,,,
20.1,0.0177,0.0125,0.0105,2.1,,56.49717514,80,95.23809524,,,
20.175,0.0177,0.0125,0.0106,2.1,,56.49717514,80,94.33962264,,,
20.25,0.0173,0.0126,0.0108,2.1,,57.80346821,79.36507937,92.59259259,,,
20.325,0.0171,0.0124,0.011,2.1,,58.47953216,80.64516129,90.90909091,,,
20.4,0.0172,0.0121,0.011,2.1,,58.13953488,82.6446281,90.90909091,,,
20.475,0.0177,0.0126,0.0108,2.1,,56.49717514,79.36507937,92.59259259,,,
20.55,0.0179,0.0127,0.0102,2.1,,55.86592179,78.74015748,98.03921569,,,
